# 2 objectives, 22 variables
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.2529 187.24 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 3 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.3909 199.2 3 3 3 0 0 0 2 2 2 1 1 1 1 0 1 2 2 2 3 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.9253 163.39 3 3 3 0 0 0 0 0 2 1 2 0 0 1 2 2 2 1 0 0 3 3
0.49960000000000004 166.47 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5522 171.55 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 3 3 0 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.2529 187.24 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 3 3 3 3
0.9253 163.39 3 3 3 0 0 0 0 0 2 1 2 0 0 1 2 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.37360000000000004 168.96 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 0 0 3 3
0.45690000000000003 167.25 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.43100000000000005 168.19 3 3 3 0 0 0 0 0 2 1 2 1 2 1 0 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.1696 188.95000000000002 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 3 3 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.9963 161.26 3 3 3 0 0 0 0 0 2 1 2 0 2 1 2 2 1 1 0 0 3 3
0.33130000000000004 173.91 3 3 3 0 0 0 0 0 2 1 2 1 2 1 0 2 2 1 0 3 3 3
1.08 155.40999999999997 3 3 3 0 0 0 0 0 0 2 1 1 1 1 2 2 2 2 0 0 3 3
0.49960000000000004 166.47 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
2.0347999999999997 184.38 3 3 3 0 1 1 0 1 2 2 2 1 1 0 1 2 2 1 0 3 3 3
0.1696 188.95000000000002 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 3 3 3 3
0.1696 188.95000000000002 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 3 3 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.49960000000000004 166.47 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 1 0 0 3 3
0.45690000000000003 167.25 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 0 0 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.8278 164.67 3 3 3 0 0 0 0 0 2 1 2 0 1 1 2 2 2 0 0 0 3 3
1.6950999999999998 183.92 3 3 3 0 1 1 0 1 2 1 1 1 1 0 2 2 2 1 0 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.3909 199.2 3 3 3 0 0 0 2 2 2 1 1 1 1 0 1 2 2 2 3 3 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.3909 199.2 3 3 3 0 0 0 2 2 2 1 1 1 1 0 1 2 2 2 3 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.2529 187.24 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 3 3 3 3
0.3572 172.97 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 0 3 3 3
0.897 160.76 3 3 3 0 0 0 0 0 0 1 2 0 1 1 2 2 2 2 0 3 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.39990000000000003 172.19 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 1 0 3 3 3
0.39990000000000003 172.19 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 1 0 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.49960000000000004 166.47 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.9849 168.51999999999998 3 3 3 0 1 0 0 2 0 2 2 1 1 1 0 2 2 1 0 0 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
1.6523999999999999 184.7 3 3 3 0 1 1 0 1 2 1 1 1 1 0 2 2 2 2 0 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.3909 199.2 3 3 3 0 0 0 2 2 2 1 1 1 1 0 1 2 2 2 3 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.45690000000000003 167.25 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 0 0 3 3
0.9253 163.39 3 3 3 0 0 0 0 0 2 1 2 0 0 1 2 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
1.5631 187.5 3 3 3 0 1 0 0 2 2 1 1 1 1 0 1 2 2 1 2 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.4951999999999999 191.82 3 3 3 0 0 0 1 1 2 1 1 1 1 0 1 2 2 2 2 3 3 3
0.9253 163.39 3 3 3 0 0 0 0 0 2 1 2 0 0 1 2 2 2 1 0 0 3 3
0.9963 161.26 3 3 3 0 0 0 0 0 2 1 2 0 2 1 2 2 1 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
0.43100000000000005 168.19 3 3 3 0 0 0 0 0 2 1 2 1 2 1 0 2 2 1 0 0 3 3
0.27390000000000003 174.68 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 0 3 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.6950999999999998 183.92 3 3 3 0 1 1 0 1 2 1 1 1 1 0 2 2 2 1 0 3 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.33130000000000004 173.91 3 3 3 0 0 0 0 0 2 1 2 1 2 1 0 2 2 1 0 3 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.5631 184.91 3 3 3 0 1 0 0 1 2 1 1 1 1 0 2 2 2 1 1 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.2693 183.23000000000002 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 3 0 3 3
0.2529 187.24 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 3 3 3 3
1.2055 154.6 3 3 3 0 0 0 0 0 0 2 1 0 1 1 2 2 2 1 0 0 3 3
1.4951999999999999 191.82 3 3 3 0 0 0 1 1 2 1 1 1 1 0 1 2 2 2 2 3 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.5864 165.96 3 3 3 0 0 0 0 0 2 2 2 1 1 1 0 2 2 1 0 0 3 3
1.8816 183.64 3 3 3 0 1 1 0 1 2 1 2 1 1 0 2 2 2 1 0 1 3 3
0.3572 172.97 3 3 3 0 0 0 0 0 2 2 1 1 1 1 0 2 2 2 0 3 3 3
0.9966999999999999 155.04 3 3 3 0 0 0 0 0 0 1 2 0 1 1 2 2 2 2 0 0 3 3
0.1696 188.95000000000002 3 3 3 0 0 0 0 0 2 1 2 2 1 1 0 2 2 2 3 3 3 3
